Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Revenue,Order_Date,Sales_Channel,Region,Profit,%_pricepaid,Discount%,Cost_Price,Profit/Loss_%,Year,Month,Quarter
3903,Kids,Running,React Infinity,9,2,6070.1900000000005,8134.0545999999995,2024-12-31,Online,Pune,-101.29,0.6699999999999999,33.00000000000001,8235.3446,-1.2299424604527174,2024,12,4
3904,Kids,Soccer,Phantom GT,10,2,7775.87,10652.9419,2025-05-28,Retail,Bangalore,1143.11,0.685,31.499999999999993,9509.8319,12.020296594306783,2025,5,2
3905,Women,Soccer,Tiempo Legend,7,2,7253.3,8631.427,2024-10-12,Retail,Kolkata,3926.59,0.595,40.5,4704.8369999999995,83.4585767795994,2024,10,4
3906,Men,Lifestyle,Dunk Low,12,4,7588.77,4249.711200000001,2024-09-04,Online,Hyderabad,3435.73,0.14,86.0,813.9812000000006,422.08960108660955,2024,9,3
3907,Women,Running,React Infinity,10,3,7006.295,12926.614275000002,2024-12-31,Retail,Delhi,3362.1,0.615,38.5,9564.514275000001,35.151811198483465,2024,12,4
3908,Women,Running,Free RN,9,3,3253.63,6002.9473499999995,2025-03-18,Retail,Kolkata,389.71,0.615,38.5,5613.237349999999,6.942695911477894,2025,3,1
3909,Women,Soccer,Premier III,10,1,5255.98,3127.3080999999997,2024-12-31,Retail,Delhi,-286.57,0.595,40.5,3413.8781,-8.394265747215753,2024,12,4
3910,Men,Basketball,Zoom Freak,12,3,2913.15,4326.02775,2025-03-13,Online,Pune,1834.09,0.495,50.5,2491.93775,73.60095572210822,2025,3,1
3911,Men,Soccer,Premier III,8,1,5598.98,4059.2604999999994,2025-05-07,Retail,Mumbai,3070.67,0.725,27.500000000000004,988.5904999999993,310.61091523740134,2025,5,2
3912,Kids,Basketball,LeBron 20,10,1,6977.03,4604.8398,2025-05-31,Online,Pune,-670.41,0.66,34.0,5275.2498,-12.708592491676887,2025,5,2
3913,Kids,Training,ZoomX Invincible,12,1,5255.09,3047.9521999999997,2024-06-12,Retail,Delhi,2941.84,0.58,42.00000000000001,106.11219999999958,2772.386210068222,2024,6,2
3914,Kids,Soccer,Tiempo Legend,12,2,5186.225,7105.128250000001,2024-10-29,Retail,Delhi,1253.02,0.685,31.499999999999993,5852.108250000001,21.411428949558474,2024,10,4
3915,Men,Running,Free RN,8,2,7962.36,8838.219599999999,2025-12-03,Online,Pune,3067.47,0.5549999999999999,44.50000000000001,5770.749599999999,53.15548607411419,2025,12,4
3916,Women,Soccer,Premier III,10,3,5255.98,9381.924299999999,2024-12-31,Retail,Kolkata,1315.69,0.595,40.5,8066.234299999998,16.31108087202476,2024,12,4
3917,Women,Running,React Infinity,10,2,4726.33,5813.3859,2024-10-02,Online,Pune,3551.31,0.615,38.5,2262.0759000000003,156.99340592417786,2024,10,4
3918,Men,Running,Pegasus Turbo,8,1,6211.38,5279.673,2024-12-31,Online,Bangalore,1173.8,0.85,15.000000000000002,4105.873,28.58831727138175,2024,12,4
3920,Women,Running,Air Zoom,10,1,5540.68,3407.5182,2025-06-09,Online,Pune,1252.12,0.615,38.5,2155.3982,58.09228197369748,2025,6,2
3921,Kids,Lifestyle,Blazer Mid,10,3,6569.37,11923.40655,2025-05-23,Retail,Hyderabad,3939.3,0.605,39.5,7984.1065499999995,49.33927140538976,2025,5,2
3922,Kids,Soccer,Phantom GT,10,2,6466.57,8859.2009,2024-12-31,Retail,Bangalore,1876.21,0.685,31.499999999999993,6982.9909,26.86828648165645,2024,12,4
3923,Men,Basketball,LeBron 20,12,3,2187.01,3247.70985,2025-01-21,Online,Kolkata,-197.46,0.495,50.5,3445.16985,-5.731502613724545,2025,1,1
3924,Women,Running,Pegasus Turbo,10,2,4809.5,5915.6849999999995,2024-03-26,Online,Kolkata,3090.67,0.615,38.5,2825.0149999999994,109.40366688318473,2024,3,1
3925,Kids,Basketball,LeBron 20,8,2,6329.6,2911.6160000000004,2025-04-19,Retail,Hyderabad,36.04,0.23,77.0,2875.5760000000005,1.253314118632232,2025,4,2
3926,Men,Lifestyle,Dunk Low,12,2,4791.86,6996.115599999999,2024-11-08,Online,Mumbai,2972.86,0.73,27.0,4023.255599999999,73.89189988326869,2024,11,4
3927,Women,Soccer,Premier III,10,1,5255.98,3127.3080999999997,2025-04-10,Retail,Bangalore,999.67,0.595,40.5,2127.6380999999997,46.98496421924387,2025,4,2
3928,Men,Running,Pegasus Turbo,9,2,5636.21,8341.5908,2024-12-31,Retail,Delhi,-984.86,0.74,26.0,9326.4508,-10.559858419024737,2024,12,4
3929,Kids,Running,Free RN,9,1,4199.97,3779.9730000000004,2025-05-14,Retail,Mumbai,-861.44,0.9,9.999999999999998,4641.4130000000005,-18.5598652824043,2025,5,2
3930,Men,Soccer,Phantom GT,7,2,3606.77,5229.8165,2025-02-08,Retail,Mumbai,3624.68,0.725,27.500000000000004,1605.1365,225.81755508020655,2025,2,1
3931,Men,Lifestyle,Dunk Low,12,3,9904.73,19611.3654,2024-12-31,Online,Hyderabad,-115.24,0.66,34.0,19726.6054,-0.5841856602454266,2024,12,4
3932,Kids,Training,SuperRep Go,10,4,4520.97,9765.2952,2025-06-10,Retail,Bangalore,1289.36,0.54,46.0,8475.9352,15.21200869964178,2025,6,2
3933,Men,Training,SuperRep Go,12,4,5157.745,10831.264500000001,2025-01-25,Online,Pune,1348.54,0.525,47.5,9482.7245,14.221018442537266,2025,1,1
3934,Kids,Soccer,Mercurial Superfly,9,3,6892.094999999999,14163.255224999999,2024-12-31,Online,Kolkata,2313.79,0.685,31.499999999999993,11849.465225,19.52653521543205,2024,12,4
3935,Women,Running,React Infinity,8,2,7006.295,8617.74285,2025-07-22,Retail,Pune,-833.94,0.615,38.5,9451.682850000001,-8.823190676568247,2025,7,3
3936,Kids,Lifestyle,Blazer Mid,8,3,3544.33,6432.958949999999,2023-07-28,Retail,Pune,1983.5,0.605,39.5,4449.458949999999,44.57845374660666,2023,7,3
3937,Women,Running,React Infinity,8,2,9550.19,11746.7337,2024-07-12,Online,Hyderabad,-638.36,0.615,38.5,12385.093700000001,-5.154260560822402,2024,7,3
3938,Kids,Training,SuperRep Go,8,1,2823.65,1637.7169999999999,2024-12-31,Online,Kolkata,1933.98,0.58,42.00000000000001,-296.26300000000015,-652.7916074568876,2024,12,4
3939,Women,Training,ZoomX Invincible,8,2,6882.3099999999995,7639.364099999999,2025-01-22,Online,Bangalore,2219.59,0.5549999999999999,44.50000000000001,5419.774099999999,40.9535519201806,2025,1,1
3940,Kids,Running,React Infinity,11,2,6070.1900000000005,8134.0545999999995,2024-12-30,Online,Hyderabad,491.15,0.6699999999999999,33.00000000000001,7642.9046,6.4262217796098104,2024,12,4
3941,Men,Soccer,Phantom GT,9,2,9789.2,14194.34,2024-12-31,Online,Pune,1829.77,0.725,27.500000000000004,12364.57,14.798492790287089,2024,12,4
3942,Men,Lifestyle,Blazer Mid,8,1,3283.25,2396.7725,2024-04-27,Online,Delhi,-938.81,0.73,27.0,3335.5825,-28.14530895278411,2024,4,2
3943,Women,Soccer,Tiempo Legend,9,2,7253.3,6527.97,2024-12-31,Retail,Bangalore,3857.9,0.45,55.00000000000001,2670.07,144.48684865939845,2024,12,4
3944,Men,Training,Metcon 7,9,2,6284.84,502.78720000000004,2024-10-12,Online,Bangalore,-151.58,0.04,96.0,654.3672,-23.164363984013868,2024,10,4
3946,Men,Training,SuperRep Go,9,1,5157.745,2707.8161250000003,2024-08-23,Retail,Kolkata,3250.78,0.525,47.5,-542.9638749999999,-598.7101812252243,2024,8,3
3947,Men,Training,SuperRep Go,9,2,5157.745,5415.632250000001,2024-07-29,Retail,Kolkata,3354.76,0.525,47.5,2060.8722500000003,162.7835010151648,2024,7,3
3948,Women,Basketball,LeBron 20,10,1,6271.66,4013.8624,2024-12-31,Online,Delhi,3470.77,0.64,36.0,543.0924,639.0754133182494,2024,12,4
3950,Kids,Running,React Infinity,12,2,3474.66,4656.044399999999,2025-02-07,Online,Kolkata,474.81,0.6699999999999999,33.00000000000001,4181.2343999999985,11.355737434858954,2025,2,1
3951,Women,Soccer,Mercurial Superfly,9,2,4262.63,5072.5297,2024-12-31,Online,Delhi,1982.85,0.595,40.5,3089.6797,64.17655525910986,2024,12,4
3952,Women,Soccer,Mercurial Superfly,12,2,4262.63,7075.9658,2025-06-29,Online,Mumbai,3142.6,0.83,17.000000000000004,3933.3658,79.89595068935617,2025,6,2
3953,Women,Basketball,Air Jordan,12,2,6144.015,8601.621,2025-01-14,Retail,Delhi,2004.93,0.7,30.000000000000004,6596.690999999999,30.392965200279964,2025,1,1
3955,Kids,Training,SuperRep Go,12,3,4912.45,8547.662999999999,2025-01-16,Retail,Pune,1798.76,0.58,42.00000000000001,6748.902999999998,26.652627841887792,2025,1,1
3956,Women,Lifestyle,Air Force 1,9,2,7309.08,10963.619999999999,2025-06-03,Online,Hyderabad,2842.28,0.75,25.0,8121.339999999998,34.99767279783879,2025,6,2
3957,Men,Lifestyle,Waffle One,12,2,2113.01,4817.6628,2025-06-26,Online,Hyderabad,2404.92,1.14,-13.99999999999999,2412.7428,99.67577149126711,2025,6,2
3958,Women,Lifestyle,Dunk Low,9,4,8614.93,25844.79,2024-03-23,Retail,Kolkata,-312.44,0.75,25.0,26157.23,-1.1944689862038143,2024,3,1
3959,Kids,Lifestyle,Dunk Low,8,4,6091.98,14742.591599999998,2025-12-01,Retail,Mumbai,2494.96,0.605,39.5,12247.631599999997,20.37095890441382,2025,12,4
3960,Women,Lifestyle,Dunk Low,9,2,2451.47,3677.205,2025-06-22,Retail,Mumbai,1850.9,0.75,25.0,1826.3049999999998,101.34670824424181,2025,6,2
3961,Kids,Lifestyle,Waffle One,9,2,3369.14,4076.6593999999996,2025-03-28,Online,Hyderabad,3888.52,0.605,39.5,188.13939999999957,2066.829170285442,2025,3,1
3963,Men,Soccer,Mercurial Superfly,12,1,6698.41,4856.34725,2024-12-31,Retail,Mumbai,-245.76,0.725,27.500000000000004,5102.10725,-4.816833280013861,2024,12,4
3964,Women,Training,ZoomX Invincible,12,1,6882.3099999999995,3819.6820499999994,2025-01-03,Retail,Kolkata,117.6,0.5549999999999999,44.50000000000001,3702.0820499999995,3.1765908591896284,2025,1,1
3965,Kids,Soccer,Mercurial Superfly,8,3,6892.094999999999,1033.81425,2024-12-31,Online,Hyderabad,1194.67,0.05,95.0,-160.85575000000017,-742.6964842723986,2024,12,4
3966,Kids,Training,Metcon 7,7,2,5817.695,6748.526199999999,2024-12-31,Retail,Mumbai,2072.67,0.58,42.00000000000001,4675.856199999999,44.32706891199948,2024,12,4
3967,Women,Lifestyle,Waffle One,9,2,4934.05,7401.075000000001,2024-12-31,Online,Bangalore,-806.4,0.75,25.0,8207.475,-9.825189842186543,2024,12,4
3968,Kids,Lifestyle,Waffle One,8,2,8141.77,9851.5417,2024-05-12,Retail,Bangalore,774.01,0.605,39.5,9077.5317,8.526657086749696,2024,5,2
3969,Women,Lifestyle,Waffle One,12,2,7922.86,11884.289999999999,2023-08-04,Retail,Mumbai,3753.92,0.75,25.0,8130.369999999999,46.17157644732036,2023,8,3
3970,Men,Soccer,Phantom GT,10,2,9990.8,14486.659999999998,2025-06-29,Retail,Kolkata,3351.31,0.725,27.500000000000004,11135.349999999999,30.096135280884756,2025,6,2
3971,Kids,Training,Metcon 7,6,2,5817.695,11053.620499999999,2025-11-02,Retail,Bangalore,3840.73,0.95,5.000000000000004,7212.8904999999995,53.24813956346627,2025,11,4
3972,Men,Running,Pegasus Turbo,12,1,6211.38,3447.3158999999996,2024-12-20,Retail,Bangalore,1990.32,0.5549999999999999,44.50000000000001,1456.9958999999997,136.60436518730083,2024,12,4
3973,Kids,Running,React Infinity,8,2,6070.1900000000005,8134.0545999999995,2024-12-31,Online,Bangalore,-475.2,0.6699999999999999,33.00000000000001,8609.2546,-5.519641619147841,2024,12,4
3974,Men,Lifestyle,Dunk Low,10,4,7588.77,22159.2084,2024-03-22,Retail,Delhi,97.6,0.73,27.0,22061.6084,0.44239748177199983,2024,3,1
3975,Women,Soccer,Tiempo Legend,8,3,7253.3,12947.1405,2025-03-22,Retail,Mumbai,1293.38,0.595,40.5,11653.7605,11.098391802371433,2025,3,1
3976,Men,Training,SuperRep Go,10,4,7534.51,31644.942000000003,2024-12-12,Retail,Delhi,778.13,1.05,-5.000000000000004,30866.812,2.5209276552434376,2024,12,4
3977,Men,Soccer,Mercurial Superfly,10,2,7483.74,3143.1708,2025-05-11,Online,Delhi,2545.49,0.21,79.0,597.6808000000001,425.89455776394345,2025,5,2
3978,Women,Training,Flex Trainer,9,2,9847.52,10930.7472,2024-09-11,Retail,Delhi,754.75,0.5549999999999999,44.50000000000001,10175.9972,7.416963518818578,2024,9,3
3979,Men,Training,ZoomX Invincible,8,3,7050.14,10575.210000000001,2025-11-06,Online,Pune,896.9,0.5,50.0,9678.310000000001,9.267113783294809,2025,11,4
3980,Men,Training,SuperRep Go,10,3,5157.745,8123.448375000001,2025-07-07,Retail,Hyderabad,-223.3,0.525,47.5,8346.748375000001,-2.6752932994700465,2025,7,3
3981,Men,Soccer,Premier III,10,2,4007.55,8175.402000000001,2023-12-21,Online,Delhi,90.51,1.02,-2.0000000000000018,8084.892000000001,1.1194954737799836,2023,12,4
3982,Men,Basketball,Zoom Freak,10,3,8006.71,11889.96435,2024-10-16,Online,Bangalore,1486.86,0.495,50.5,10403.10435,14.29246453728016,2024,10,4
3983,Kids,Lifestyle,Waffle One,10,4,5254.485000000001,4623.946800000001,2024-12-31,Online,Pune,633.64,0.22,78.0,3990.3068000000007,15.87948074569103,2024,12,4
3984,Women,Training,SuperRep Go,9,4,5931.25,13167.374999999998,2024-12-31,Retail,Pune,486.8,0.5549999999999999,44.50000000000001,12680.574999999999,3.838942634699136,2024,12,4
3986,Kids,Running,Air Zoom,10,1,5837.53,3911.1450999999993,2024-11-10,Retail,Mumbai,681.84,0.6699999999999999,33.00000000000001,3229.305099999999,21.11414000491933,2024,11,4
3987,Kids,Basketball,Zoom Freak,10,2,6021.235000000001,7948.030200000001,2024-08-18,Retail,Hyderabad,3908.61,0.66,34.0,4039.420200000001,96.76165901235032,2024,8,3
3988,Kids,Lifestyle,Blazer Mid,8,4,7945.46,21293.8328,2024-10-10,Online,Pune,3698.62,0.67,32.99999999999999,17595.2128,21.020603967915637,2024,10,4
3989,Men,Training,Metcon 7,10,1,6284.84,3299.541,2024-10-20,Online,Bangalore,1005.26,0.525,47.5,2294.281,43.815905723841155,2024,10,4
3990,Kids,Basketball,Air Jordan,11,1,6966.16,4597.6656,2024-12-31,Online,Kolkata,2974.82,0.66,34.0,1622.8456,183.30887423917594,2024,12,4
3991,Men,Training,ZoomX Invincible,9,2,7050.14,1410.0280000000002,2025-07-19,Online,Bangalore,97.51,0.1,90.0,1312.5180000000003,7.429231446730634,2025,7,3
3992,Men,Lifestyle,Dunk Low,12,1,4431.62,3235.0825999999997,2025-01-13,Online,Pune,-907.76,0.73,27.0,4142.8426,-21.911525192871196,2025,1,1
3993,Kids,Lifestyle,Blazer Mid,7,1,6569.37,3974.4688499999997,2025-04-25,Retail,Hyderabad,1060.98,0.605,39.5,2913.4888499999997,36.41613387331138,2025,4,2
3994,Kids,Basketball,Air Jordan,9,4,6966.16,18390.6624,2025-04-12,Retail,Bangalore,-97.39,0.66,34.0,18488.0524,-0.526772630739623,2025,4,2
3995,Men,Lifestyle,Air Force 1,11,1,6009.58,2824.5026,2024-12-31,Online,Delhi,3242.46,0.47,53.0,-417.95740000000023,-775.787197451223,2024,12,4
3996,Men,Running,React Infinity,9,2,6870.705,7626.482549999999,2024-12-31,Online,Bangalore,2919.12,0.5549999999999999,44.50000000000001,4707.362549999999,62.0117946938249,2024,12,4
3997,Women,Lifestyle,Waffle One,8,4,4934.05,14802.150000000001,2024-01-24,Retail,Hyderabad,-484.62,0.75,25.0,15286.770000000002,-3.1701922642912788,2024,1,1
3998,Men,Training,Flex Trainer,9,3,6252.925,9848.356875000001,2024-12-31,Online,Delhi,2029.57,0.525,47.5,7818.786875000002,25.95760739417775,2024,12,4
3999,Kids,Lifestyle,Blazer Mid,7,3,6569.37,5321.189700000001,2024-09-16,Online,Kolkata,1484.61,0.27,73.0,3836.579700000001,38.69618556340689,2024,9,3
4000,Women,Basketball,Air Jordan,8,1,6144.015,675.8416500000001,2025-01-09,Retail,Kolkata,309.79,0.11,89.0,366.05165000000005,84.63013347979718,2025,1,1
4001,Women,Basketball,Zoom Freak,10,3,7586.32,15931.271999999999,2024-12-31,Online,Mumbai,2155.01,0.7,30.000000000000004,13776.261999999999,15.642922586692967,2024,12,4
4002,Kids,Soccer,Mercurial Superfly,8,3,6056.88,12446.8884,2024-03-11,Retail,Mumbai,2114.03,0.685,31.499999999999993,10332.8584,20.459295174314985,2024,3,1
4003,Men,Lifestyle,Air Force 1,10,2,7165.28,16766.7552,2025-03-02,Retail,Mumbai,839.48,1.17,-16.999999999999993,15927.2752,5.270706944273808,2025,3,1
4004,Men,Basketball,Air Jordan,12,2,5974.92,716.9904,2025-04-14,Retail,Delhi,-748.58,0.06,94.0,1465.5704,-51.0777237313199,2025,4,2
4005,Kids,Training,Metcon 7,8,2,3730.58,4327.4728,2024-11-30,Online,Delhi,1784.38,0.58,42.00000000000001,2543.0927999999994,70.1657446397552,2024,11,4
4006,Kids,Basketball,LeBron 20,12,2,6329.6,8355.072,2024-12-31,Retail,Kolkata,2617.0,0.66,34.0,5738.072,45.60765358120288,2024,12,4
4007,Kids,Soccer,Premier III,12,2,5275.855,7227.92135,2025-10-01,Retail,Pune,1746.06,0.685,31.499999999999993,5481.861349999999,31.85158997135161,2025,10,4
4008,Men,Basketball,LeBron 20,9,3,7737.27,1624.8267000000003,2023-12-15,Retail,Hyderabad,180.31,0.07,93.0,1444.5167000000004,12.482375593165518,2023,12,4
4009,Kids,Basketball,Zoom Freak,8,2,6021.235000000001,7948.030200000001,2024-03-30,Retail,Mumbai,-737.91,0.66,34.0,8685.940200000001,-8.495453376480762,2024,3,1
4011,Women,Running,Air Zoom,8,4,4909.56,12077.517600000001,2025-07-04,Retail,Bangalore,2934.53,0.615,38.5,9142.9876,32.09596390571502,2025,7,3
4012,Men,Basketball,Zoom Freak,10,3,5879.06,8289.4746,2025-05-28,Retail,Hyderabad,2129.44,0.47,53.0,6160.034599999999,34.56863700083763,2025,5,2
4013,Women,Basketball,LeBron 20,10,2,3794.99,5312.985999999999,2025-07-04,Online,Hyderabad,1398.9,0.7,30.000000000000004,3914.085999999999,35.74014469789372,2025,7,3
4014,Kids,Running,Air Zoom,10,2,5837.53,7822.290199999999,2024-08-04,Retail,Hyderabad,563.6,0.6699999999999999,33.00000000000001,7258.690199999998,7.764486215433195,2024,8,3
4015,Men,Lifestyle,Air Force 1,10,4,5505.76,16076.8192,2025-07-05,Online,Bangalore,1194.93,0.73,27.0,14881.8892,8.029424113707284,2025,7,3
4017,Kids,Training,Metcon 7,12,2,9229.7,10706.452,2025-03-20,Online,Mumbai,1178.1,0.58,42.00000000000001,9528.351999999999,12.364152793683525,2025,3,1
4018,Women,Lifestyle,Blazer Mid,8,3,6469.59,6987.1572,2024-12-31,Retail,Mumbai,-69.8,0.36,64.0,7056.9572,-0.9890948467138218,2024,12,4
4019,Women,Soccer,Tiempo Legend,10,1,7253.3,4787.178000000001,2024-10-27,Online,Bangalore,171.8,0.66,34.0,4615.378000000001,3.722338668685425,2024,10,4
4020,Women,Running,Pegasus Turbo,8,2,4052.25,4984.2675,2024-12-31,Retail,Bangalore,3360.33,0.615,38.5,1623.9375,206.92483546934534,2024,12,4
4021,Women,Basketball,Kyrie Flytrap,6,3,7023.61,14749.580999999998,2024-12-31,Online,Delhi,2199.3,0.7,30.000000000000004,12550.280999999999,17.523910420810502,2024,12,4
4022,Kids,Training,Metcon 7,10,2,5817.695,6748.526199999999,2024-12-21,Online,Bangalore,2380.63,0.58,42.00000000000001,4367.896199999999,54.50289775659047,2024,12,4
4023,Women,Running,Free RN,12,3,2376.12,5417.5536,2024-11-28,Online,Hyderabad,1267.41,0.76,24.0,4150.1436,30.538943278974735,2024,11,4
4024,Men,Training,Metcon 7,8,2,6284.84,6599.082,2024-08-29,Retail,Bangalore,-738.85,0.525,47.5,7337.932000000001,-10.068913148827216,2024,8,3
4025,Women,Basketball,Kyrie Flytrap,10,3,2265.37,4757.276999999999,2024-06-25,Retail,Kolkata,2946.35,0.7,30.000000000000004,1810.9269999999992,162.69844118509477,2024,6,2
4026,Men,Basketball,Zoom Freak,12,3,3731.78,12538.7808,2025-02-17,Online,Hyderabad,-885.09,1.12,-12.00000000000001,13423.8708,-6.593403744618877,2025,2,1
4027,Men,Basketball,Air Jordan,10,2,8050.32,7969.8168,2024-12-31,Retail,Delhi,3125.71,0.495,50.5,4844.1068,64.52603398422183,2024,12,4
4028,Women,Running,Pegasus Turbo,9,3,6047.945,19232.4651,2025-12-01,Retail,Delhi,2568.4,1.06,-6.000000000000005,16664.0651,15.412805846515806,2025,12,4
4029,Kids,Training,Flex Trainer,12,1,6295.0,3651.1,2025-06-29,Retail,Bangalore,3231.16,0.58,42.00000000000001,419.94000000000005,769.4337286278991,2025,6,2
4030,Men,Lifestyle,Waffle One,10,2,6147.51,8975.3646,2025-04-28,Online,Kolkata,1865.56,0.73,27.0,7109.804600000001,26.239258389745334,2025,4,2
4031,Men,Soccer,Phantom GT,9,2,4272.26,7091.9516,2024-12-31,Retail,Kolkata,1977.91,0.83,17.000000000000004,5114.0416000000005,38.67606395692987,2024,12,4
4032,Men,Running,Pegasus Turbo,10,1,6211.38,3447.3158999999996,2024-12-31,Retail,Pune,-135.15,0.5549999999999999,44.50000000000001,3582.4658999999997,-3.772541142680521,2024,12,4
4033,Men,Lifestyle,Blazer Mid,10,4,4398.68,4750.5744,2024-12-31,Retail,Bangalore,3573.92,0.27,73.0,1176.6544000000004,303.73574432730624,2024,12,4
4035,Women,Training,ZoomX Invincible,10,2,6882.3099999999995,11975.2194,2025-11-01,Retail,Delhi,2738.44,0.87,13.0,9236.7794,29.647130037554003,2025,11,4
4036,Men,Soccer,Mercurial Superfly,8,1,7150.045,500.50315000000006,2024-12-31,Online,Mumbai,2718.34,0.07,93.0,-2217.83685,-122.5671762104593,2024,12,4
4037,Women,Basketball,LeBron 20,12,1,6271.66,4641.0284,2023-08-08,Retail,Delhi,776.81,0.74,26.0,3864.2184,20.102642231608854,2023,8,3
4038,Kids,Running,Pegasus Turbo,9,2,5349.1,7167.794,2025-03-04,Retail,Pune,1724.16,0.6699999999999999,33.00000000000001,5443.634,31.672959644237658,2025,3,1
4039,Women,Lifestyle,Air Force 1,10,2,5103.01,7654.515,2024-06-12,Online,Delhi,-134.82,0.75,25.0,7789.335,-1.7308281130545802,2024,6,2
4041,Men,Running,Pegasus Turbo,9,2,6211.38,6894.631799999999,2024-09-09,Online,Mumbai,3221.72,0.5549999999999999,44.50000000000001,3672.9117999999994,87.71569194773477,2024,9,3
4042,Kids,Lifestyle,Air Force 1,9,2,2566.15,3105.0415,2024-12-31,Online,Hyderabad,-198.88,0.605,39.5,3303.9215,-6.019513478150132,2024,12,4
4043,Kids,Running,Air Zoom,9,4,5235.22,10679.848800000002,2025-05-28,Online,Hyderabad,3321.49,0.51,49.0,7358.358800000002,45.13900572502661,2025,5,2
4044,Women,Training,Flex Trainer,9,2,6687.28,7422.880799999999,2024-08-07,Online,Pune,2636.12,0.5549999999999999,44.50000000000001,4786.760799999999,55.07106183371436,2024,8,3
4046,Women,Running,React Infinity,10,2,5140.99,6323.4177,2025-02-20,Online,Pune,999.97,0.615,38.5,5323.4477,18.784255173578583,2025,2,1
4047,Men,Running,Air Zoom,12,2,4854.18,5388.1398,2024-12-31,Retail,Kolkata,56.56,0.5549999999999999,44.50000000000001,5331.5797999999995,1.060848793822799,2024,12,4
4048,Men,Running,Air Zoom,8,2,2342.93,2600.6522999999997,2024-12-31,Retail,Delhi,2239.79,0.5549999999999999,44.50000000000001,360.8622999999998,620.6771945974964,2024,12,4
4050,Women,Running,Pegasus Turbo,12,2,3750.77,4613.4471,2025-02-27,Online,Bangalore,-171.08,0.615,38.5,4784.5271,-3.5756929875054944,2025,2,1
4051,Kids,Training,Metcon 7,9,2,7986.76,9264.641599999999,2024-10-11,Online,Hyderabad,944.54,0.58,42.00000000000001,8320.101599999998,11.352505599210474,2024,10,4
4052,Kids,Training,Flex Trainer,10,1,6952.66,4032.5427999999997,2025-01-19,Online,Hyderabad,1624.3,0.58,42.00000000000001,2408.2428,67.44751816552717,2025,1,1
4053,Women,Soccer,Phantom GT,6,2,6356.455,7564.181449999999,2025-02-03,Retail,Pune,21.13,0.595,40.5,7543.051449999999,0.2801253596115933,2025,2,1
4054,Women,Lifestyle,Waffle One,9,2,3394.38,5091.57,2024-05-09,Online,Mumbai,-401.5,0.75,25.0,5493.07,-7.309209604101167,2024,5,2
4055,Kids,Running,Air Zoom,10,2,8333.95,11167.493,2024-12-31,Online,Mumbai,3329.27,0.6699999999999999,33.00000000000001,7838.223,42.474805832903705,2024,12,4
4056,Kids,Running,Air Zoom,8,2,5837.53,7822.290199999999,2024-12-13,Retail,Hyderabad,3732.77,0.6699999999999999,33.00000000000001,4089.5201999999986,91.2764778616328,2024,12,4
4057,Kids,Basketball,Kyrie Flytrap,8,2,4917.28,6490.8096,2023-09-22,Retail,Delhi,2575.38,0.66,34.0,3915.4295999999995,65.77515785241039,2023,9,3
4058,Kids,Basketball,Kyrie Flytrap,10,2,4917.28,3343.7504,2024-11-13,Online,Delhi,153.9,0.34,65.99999999999999,3189.8504,4.8246776714042765,2024,11,4
4059,Kids,Basketball,Air Jordan,10,1,9700.41,12028.5084,2025-03-02,Retail,Delhi,1000.57,1.24,-24.0,11027.938400000001,9.073046690213648,2025,3,1
4060,Women,Soccer,Tiempo Legend,10,1,8655.46,7789.914,2024-08-20,Online,Pune,3159.11,0.9,9.999999999999998,4630.804,68.21947117606359,2024,8,3
4061,Men,Basketball,Air Jordan,12,2,5974.92,5915.1708,2024-12-31,Retail,Mumbai,2599.62,0.495,50.5,3315.5508,78.40688189727028,2024,12,4
4062,Men,Basketball,Zoom Freak,8,3,6172.36,8888.1984,2025-05-17,Online,Mumbai,505.51,0.48,52.0,8382.6884,6.030404279371759,2025,5,2
4063,Kids,Lifestyle,Air Force 1,10,2,6554.3099999999995,4981.2756,2024-12-31,Online,Mumbai,-617.86,0.38,62.0,5599.1356,-11.034917604067314,2024,12,4
4064,Men,Basketball,Air Jordan,10,4,5974.92,9081.8784,2024-09-24,Retail,Hyderabad,587.63,0.38,62.0,8494.2484,6.917975226625112,2024,9,3
4065,Women,Basketball,LeBron 20,12,1,7881.81,5517.267,2024-12-08,Online,Pune,1067.59,0.7,30.000000000000004,4449.677,23.99252799697596,2024,12,4
4066,Kids,Running,React Infinity,10,4,6599.26,22437.484,2025-06-29,Retail,Bangalore,3344.47,0.85,15.000000000000002,19093.014,17.516721037338577,2025,6,2
4067,Men,Soccer,Mercurial Superfly,8,4,7408.31,21484.099000000002,2025-05-17,Online,Bangalore,1974.4,0.725,27.500000000000004,19509.699,10.120094625755119,2025,5,2
4068,Men,Soccer,Tiempo Legend,10,1,6041.3,4379.9425,2024-12-31,Online,Pune,1280.59,0.725,27.500000000000004,3099.3525,41.317984966214716,2024,12,4
4070,Kids,Basketball,Air Jordan,10,1,6966.16,1671.8783999999998,2024-10-23,Retail,Pune,2671.6,0.24,76.0,-999.7216000000001,-267.23439805641885,2024,10,4
4071,Men,Lifestyle,Blazer Mid,9,1,4936.545,5232.737700000001,2024-12-31,Retail,Bangalore,1112.91,1.06,-6.000000000000005,4119.827700000001,27.013508356186833,2024,12,4
